업종명,업소명,소재지(도로명),소재지(지번),소재지전화
일반음식점,대가,부산광역시 동구 중앙대로180번길 6-9 (초량동),부산광역시 동구 초량동 1212-4 ,051-465-0081
일반음식점,소임이네,"부산광역시 동구 진시장로20번길 28, 1층 (범일동)",부산광역시 동구 범일동 277-9 ,051-647-7774
일반음식점,고반식당 부산범일점,부산광역시 동구 범일로90번길 14-1 (범일동),부산광역시 동구 범일동 572-4 ,051-634-1827
일반음식점,진주식당,부산광역시 동구 범일로65번길 9-4 (범일동),부산광역시 동구 범일동 304-3 ,051-632-4624
일반음식점,아리산,부산광역시 동구 초량중로 121 (초량동),부산광역시 동구 초량동 90-2 ,051-468-9595
일반음식점,소림각,부산광역시 동구 범상로 33-1 (범일동),부산광역시 동구 범일동 1508-14 ,051-632-5759
일반음식점,야키토리보름,부산광역시 동구 조방로49번길 23-11 (범일동),부산광역시 동구 범일동 830-278 ,051-638-2992
일반음식점,장가계,"부산광역시 동구 초량중로 73-1 (초량동,9)",부산광역시 동구 초량동 294-3 9 ,051-469-0203
일반음식점,맥시칸치킨,부산광역시 동구 성북로 59-1 (범일동),부산광역시 동구 범일동 1430-38 ,051-647-9559
일반음식점,노스딸기야,"부산광역시 동구 중앙대로195번길 6 (초량동,,28,  30)","부산광역시 동구 초량동 1208-27 ,28,  30 ",051-464-0111
일반음식점,김명자굴국밥,부산광역시 동구 조방로 35 (범일동),부산광역시 동구 범일동 830-53 ,051-633-5996
일반음식점,청도식당,"부산광역시 동구 초량중로 106 (초량동,65-13)",부산광역시 동구 초량동 65-12 65-13 ,051-466-5426
일반음식점,눈꽃을 나누다,부산광역시 동구 범일로90번길 10-1 (범일동),부산광역시 동구 범일동 574-6 ,051-634-2229
일반음식점,서울곰탕,부산광역시 동구 고관로 70 (초량동),부산광역시 동구 초량동 1143-15 ,051-466-9779
일반음식점,두고갈명가,"부산광역시 동구 중앙대로320번길 3-4 (초량동,17)",부산광역시 동구 초량동 1153-10 17 ,051-441-2233
일반음식점,이낙에산다 부산역직영점,부산광역시 동구 중앙대로180번길 6-13 (초량동),부산광역시 동구 초량동 1212-8 ,
일반음식점,골목게장본점,부산광역시 동구 중앙대로226번길 3-6 (초량동),부산광역시 동구 초량동 1197-8 ,051-466-6229
일반음식점,푸드 메이커,부산광역시 동구 초량로13번길 68 (초량동),부산광역시 동구 초량동 460-5 ,051-442-3363
일반음식점,용궁횟집,부산광역시 동구 초량중로 78 (초량동),부산광역시 동구 초량동 236-1 ,051-465-2000
일반음식점,둘래아구찜,"부산광역시 동구 중앙대로221번가길 13 (초량동,3/1)",부산광역시 동구 초량동 367-0 3/1 ,051-441-0215
일반음식점,소림반점,부산광역시 동구 수정중로 32 (수정동),부산광역시 동구 수정동 554-5 ,051-469-3217
일반음식점,복희칼국수,부산광역시 동구 수정로 21-1 (수정동),부산광역시 동구 수정동 844-40 ,
일반음식점,가정백반,부산광역시 동구 수정로 10-6 (수정동),부산광역시 동구 수정동 135-7 ,051-466-4262
일반음식점,디케이 치킨,부산광역시 동구 진성로9번길 13 (수정동),부산광역시 동구 수정동 210-11 ,051-465-8205
일반음식점,고관해물탕,부산광역시 동구 중앙대로349번길 38 (수정동),부산광역시 동구 수정동 96-7 ,051-463-7585
일반음식점,덕미구이,부산광역시 동구 중앙대로221번길 32 (초량동),부산광역시 동구 초량동 415-18 ,051-442-2826
일반음식점,별미청돼지국밥,부산광역시 동구 중앙대로226번길 3-2 (초량동),부산광역시 동구 초량동 1197-6 ,051-465-7188
일반음식점,골목 갈비집,부산광역시 동구 중앙대로221번길 30 (초량동),부산광역시 동구 초량동 411-12 ,051-463-7538
일반음식점,본전식당,부산광역시 동구 중앙대로214번길 3-8 (초량동),부산광역시 동구 초량동 1200-6 ,051-464-1043
일반음식점,오뎅나와,부산광역시 동구 조방로49번길 12-1 (범일동),부산광역시 동구 범일동 833-16 ,051-466-4866
일반음식점,강애수장어구이,부산광역시 동구 부산진성공원로3번길 11 (범일동),부산광역시 동구 범일동 624-1 ,051-633-4666
일반음식점,태화식당,"부산광역시 동구 조방로49번길 11 (범일동,830-45)",부산광역시 동구 범일동 830-44 830-45 ,051-642-5775
일반음식점,나이스,부산광역시 동구 조방로49번길 18-1 (범일동),부산광역시 동구 범일동 833-5 ,051-647-1239
일반음식점,감포참가자미,부산광역시 동구 범일로102번길 16-20 (범일동),부산광역시 동구 범일동 830-282 ,051-643-3187
일반음식점,흥부와 어우동,부산광역시 동구 중앙대로180번길 12-2 (초량동),부산광역시 동구 초량동 1212-21 ,051-467-0037
일반음식점,부산진곰장어,부산광역시 동구 진성로9번길 13 (수정동),부산광역시 동구 수정동 210-11 ,051-463-9123
일반음식점,혜정원,부산광역시 동구 중앙대로180번길 12-6 (초량동),부산광역시 동구 초량동 1212-23 ,051-465-1039
일반음식점,언양한우소머리곰탕 본점,부산광역시 동구 고관로 110-8 (수정동),부산광역시 동구 수정동 181-1 ,051-466-3742
일반음식점,왔다칼국수,"부산광역시 동구 초량상로 125, 1층 (초량동)",부산광역시 동구 초량동 92-24 ,
일반음식점,부산어묵,부산광역시 동구 중앙대로 209 (초량동),부산광역시 동구 초량동 1207-7 ,
일반음식점,천초식당,"부산광역시 동구 중앙대로195번길 6 (초량동,,28,30)","부산광역시 동구 초량동 1208-27 ,28,30 ",051-468-7686
일반음식점,밀양순대돼지국밥,부산광역시 동구 중앙대로332번길 7 (초량동),부산광역시 동구 초량동 1151-8 ,051-441-8533
일반음식점,게딱지 중부산점,부산광역시 동구 중앙대로320번길 7-9 (초량동),부산광역시 동구 초량동 1153-16 ,051-462-7713
일반음식점,콩나물비빔밥집,부산광역시 동구 중앙대로361번길 24-6 (수정동),부산광역시 동구 수정동 188-1 ,051-464-2386
일반음식점,까투리,부산광역시 동구 진성로9번길 9 (수정동),부산광역시 동구 수정동 210-20 ,
일반음식점,정일품축산,부산광역시 동구 진성로 18 (수정동),부산광역시 동구 수정동 231-10 ,051-442-0978
일반음식점,대구식당,"부산광역시 동구 성남로 51-1, 1층 (좌천동)",부산광역시 동구 좌천동 68-666 ,051-631-6337
일반음식점,장수밀면,부산광역시 동구 진성로28번길 27 (좌천동),부산광역시 동구 좌천동 689-84 ,051-642-7903
일반음식점,700비어 부산진역점,부산광역시 동구 진성로9번길 4 (수정동),부산광역시 동구 수정동 210-14 ,051-468-7997
일반음식점,까치 분식,"부산광역시 동구 수정동로 4 (수정동,811-6,  1126-18)","부산광역시 동구 수정동 812-4 811-6,  1126-18 ",051-441-6247
일반음식점,마산아구찜,부산광역시 동구 범일로89번길 10 (범일동),부산광역시 동구 범일동 935-1 ,051-646-7449
일반음식점,초량해 칼국수 부산역점,부산광역시 동구 중앙대로231번길 15 (초량동),부산광역시 동구 초량동 337-2 ,051-714-3394
일반음식점,사해방,부산광역시 동구 중앙대로195번길 14 (초량동),부산광역시 동구 초량동 553-3 ,051-463-9883
일반음식점,청도식당,"부산광역시 동구 자성로140번길 38, 1층 (범일동)",부산광역시 동구 범일동 825-15 ,051-642-0207
일반음식점,밀양가산돼지국밥,부산광역시 동구 자성로133번길 45 (범일동),부산광역시 동구 범일동 830-173 ,051-632-0409
일반음식점,범일끝판왕,부산광역시 동구 범일일길 14-1 (범일동),부산광역시 동구 범일동 658-45 ,051-642-6436
일반음식점,김밥이맛이야,부산광역시 동구 범상로 2 (범일동),부산광역시 동구 범일동 1437-3 ,051-642-9970
일반음식점,댄싱컵 범천점,부산광역시 동구 망양로 966 (범일동),부산광역시 동구 범일동 1306-8 ,051-631-7251
일반음식점,초량낙지볶음,부산광역시 동구 중앙대로236번길 7-6 (초량동),부산광역시 동구 초량동 1195-6 ,
일반음식점,따따부따,부산광역시 동구 범상로 2 (범일동),부산광역시 동구 범일동 1437-3 ,051-635-1886
일반음식점,이화참치,"부산광역시 동구 조방로49번길 13 (범일동,830-47,48)","부산광역시 동구 범일동 830-46 830-47,48 ",051-634-1778
일반음식점,생대복,부산광역시 동구 좌천남로 23-1 (좌천동),부산광역시 동구 좌천동 683-13 ,
일반음식점,리빗,부산광역시 동구 범일로89번길 61-4 (범일동),부산광역시 동구 범일동 668-21 ,051-913-9463
일반음식점,제임스통닭,부산광역시 동구 수정공원남로 32 (수정동),부산광역시 동구 수정동 1181-5 ,051-468-3848
일반음식점,신복성반점,부산광역시 동구 망양로 483 (초량동),부산광역시 동구 초량동 865-31 ,051-468-0517
일반음식점,진역 밀면,부산광역시 동구 진성로9번길 12 (수정동),부산광역시 동구 수정동 210-5 ,051-468-1313
일반음식점,초량 불닭발,부산광역시 동구 초량상로157번길 36 (수정동),부산광역시 동구 수정동 1006-10 ,051-465-8836
일반음식점,신희식당,부산광역시 동구 중앙대로180번길 6-11 (초량동),부산광역시 동구 초량동 1212-5 ,051-441-0254
일반음식점,만리장성반점,부산광역시 동구 증산로 153 (범일동),부산광역시 동구 범일동 1338-28 ,051-633-7609
일반음식점,경주국밥,부산광역시 동구 초량로13번길 69 (초량동),부산광역시 동구 초량동 465-14 ,051-465-0468
일반음식점,부산횟집,부산광역시 동구 진시장로 13 (범일동),부산광역시 동구 범일동 644-10 ,051-643-4744
일반음식점,건강보리밥,부산광역시 동구 범일로89번길 42 (범일동),부산광역시 동구 범일동 915-16 ,
일반음식점,바우네 나주곰탕,부산광역시 동구 구봉로 3 (초량동),부산광역시 동구 초량동 806-157 ,051-468-6965
일반음식점,삼일,부산광역시 동구 범일로89번길 12 (범일동),부산광역시 동구 범일동 933-9 ,051-632-7167
일반음식점,동촌황정순수육전골,부산광역시 동구 조방로 39-12 (범일동),부산광역시 동구 범일동 830-274 ,051-633-4566
일반음식점,영지 다슬기 들깨탕,"부산광역시 동구 수정중로38번길 18-3 (수정동,(1층))",부산광역시 동구 수정동 467-11 (1층) ,051-637-0123
일반음식점,남원 추어탕,부산광역시 동구 진시장로 13 (범일동),부산광역시 동구 범일동 644-10 ,051-633-2333
일반음식점,수정동시장횟집,부산광역시 동구 진성로9번길 42 (수정동),부산광역시 동구 수정동 184-2 ,051-468-1765
일반음식점,삼겹잔치(범일점),"부산광역시 동구 범상로 3 (범일동,8)",부산광역시 동구 범일동 1437-24 8 ,051-647-8934
일반음식점,어가 해물촌,부산광역시 동구 조방로49번길 26 (범일동),부산광역시 동구 범일동 830-33 ,051-633-2372
일반음식점,똘이네식당,부산광역시 동구 중앙대로221번길 31 (초량동),부산광역시 동구 초량동 415-11 ,051-469-1032
일반음식점,생고집,부산광역시 동구 조방로49번길 14-1 (범일동),부산광역시 동구 범일동 833-18 ,051-643-6619
일반음식점,남스시,부산광역시 동구 중앙대로226번길 3-7 (초량동),부산광역시 동구 초량동 1198-6 ,051-466-9767
일반음식점,배꼽빵빵 수제돈까스,부산광역시 동구 진성로 10-5 (수정동),부산광역시 동구 수정동 225-1 ,051-467-7303
일반음식점,은혜식당,부산광역시 동구 초량중로80번길 3 (초량동),부산광역시 동구 초량동 197-30 ,051-466-1016
일반음식점,남양불백,부산광역시 동구 고관로 120 (수정동),부산광역시 동구 수정동 253-1 ,051-462-3363
일반음식점,88돼지집,,부산광역시 동구 수정동 172-0 ,051-467-8047
일반음식점,혜림씨,부산광역시 동구 진성로9번길 16 (수정동),부산광역시 동구 수정동 210-6 ,051-466-0702
일반음식점,범일빈대떡,부산광역시 동구 중앙대로 519 (범일동),부산광역시 동구 범일동 85-2 ,051-646-0081
일반음식점,멕켄치킨,부산광역시 동구 조방로49번길 18-1 (범일동),부산광역시 동구 범일동 833-5 ,051-635-0822
일반음식점,청림식당,부산광역시 동구 진시장로 13 (범일동),부산광역시 동구 범일동 644-10 ,051-645-7538
일반음식점,거창식당,부산광역시 동구 진성로9번길 52 (수정동),부산광역시 동구 수정동 172-3 ,051-467-5483
일반음식점,도떼기횟집,부산광역시 동구 진성로3번길 8 (수정동),부산광역시 동구 수정동 1-68 ,051-468-5959
일반음식점,북경반점,부산광역시 동구 진시장로 13 (범일동),부산광역시 동구 범일동 644-10 ,051-631-7797
일반음식점,조방낙지,부산광역시 동구 중앙대로260번길 3-11 (초량동),부산광역시 동구 초량동 1169-4 ,051-465-3577
일반음식점,수안밥상,부산광역시 동구 진시장로 13 (범일동),부산광역시 동구 범일동 644-10 ,051-647-0501
일반음식점,이백현 옛날 돈까스,부산광역시 동구 중앙대로286번길 3-1 (초량동),부산광역시 동구 초량동 1163-9 ,051-467-4223
